from_key,966,957,956,955,954,952,950,947,946,948,944,943,940,937,935,931,930,927,926,924,920,921,917,916,914,912,897,895,893,890,885,880,877,871,867,868,865,864,862,861,860,858,856,855,854,853,851,848,845,844,843,842,839,836,835,833,829,827,826,825,823,821,817,819,818,814,811,810,805,804,801,799,800,798,797,794,793,792,791,790,787,717,687,155,202,187,104,103,101,96,98,97,95,94,93,90,89,88,87,84,86,83,82,81,80,78,77,76,74,73,72,71,69,70,68,67,66,65,64,63,62,60,59,58,57,56,54,52
jabbey,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,1,1,N/A,N/A,1,N/A,1,1,N/A,N/A,1,N/A,1,1,1,1,1,1,1,3,1,1,1,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,3,1,1,1,3,3,1,3,1,N/A,1,3,1,2,1,1,1,1,1,1,1,1,1,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A
Factor,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,3,1,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iqlusion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,N/A,1,1,3,1,1,1,2,1,1,1,1,3,1,3,1,3,N/A,1,1,1,N/A,1,N/A,N/A,3,N/A,4,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,N/A,1,N/A,N/A,1,1,1,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,1,1,N/A,N/A,3,1,4,4,4,1,N/A,N/A,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,1,1,N/A
MultiChain ventures,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,3,N/A,N/A,1,N/A,N/A,1,1,N/A,N/A,N/A,3,N/A,1,N/A,N/A,1,N/A,N/A,1,1,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,1,1,1,1,2,2,1,N/A,N/A,N/A,3,1,3,2,2,2,N/A,N/A,N/A,1,1,2,1,1,1,2,1,1,1,1,N/A,1,1,N/A,N/A,1,N/A
ChainLayer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,2,1,2,3,1,1,1,4,1,1,2,1,1,1,2,1,1,3,1,1,2,1,3,1,1,1,2,1,N/A,1,2,1,2,1,1,1,1,1,1,N/A,1,3,1,N/A,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,N/A,1,2,1,3,1,1,1,1,1,3,1,1,1,3,3,4,3,3,3,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,N/A,1,N/A,N/A,N/A,1,N/A
HashKey Cloud,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,N/A,N/A,1,N/A,1,2,2,2,3,1,1,1,2,1,1,1,N/A,N/A,1,1,2,1,1,1,2,1,1,3,1,1,1,2,2,1,1,1,1,2,2,1,1,1,3,1,N/A,1,1,1,1,3,1,3,1,1,1,N/A,1,1,1,1,1,2,1,3,1,2,1,1,N/A,2,1,1,1,2,1,3,1,1,1,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cryptostake.com,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colossus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,1,3,N/A,N/A,1,3,1,1,3,1,1,1,1,2,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alessandro Mazza,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,1,3,N/A,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Klub Staking,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,2,N/A,1,N/A,N/A,1,1,1,3,1,1,1,2,1,N/A,3,1,1,2,1,1,1,1,1,2,N/A,1,1,1,1,N/A,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,N/A,1,N/A,1,3,1,2,N/A,1,N/A,N/A,N/A,N/A,1,2,1,N/A,N/A,1,1,N/A,2,1,1,1,1,N/A,3,2,3,N/A,3,N/A,2,1,3,2,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ping,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,1,1,2,1,1,N/A,1,N/A,N/A,1,2,1,1,1,N/A,1,1,1,1,N/A,N/A,2,1,1,2,1,1,N/A,1,1,1,1,1,1,N/A,N/A,1,2,1,3,1,1,N/A,1,1,1,2,1,1,1,1,1,N/A,N/A,N/A,1,1,1,N/A,1,3,1,N/A,N/A,N/A,1,N/A,1,1,1,2,N/A,2,1,1,1,1,N/A,N/A,1,1,N/A,N/A,3,1,3,2,2,1,1,N/A,4,3,1,2,1,1,1,1,1,1,N/A,1,1,1,N/A,N/A,1,N/A,N/A
lunamint,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,3,3,1,3,1,N/A,1,1,1,1,2,1,2,1,N/A,N/A,1,N/A,N/A
BlockHunters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,N/A,N/A,1,2,2,N/A,N/A,1,1,1,N/A,N/A,1,1,N/A,1,1,1,3,N/A,1,N/A,N/A,N/A,N/A,3,1,1,N/A,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,3,N/A,1,1,1,N/A,1,3,1,1,1,1,3,N/A,N/A,1,N/A,N/A,2,2,2,3,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dForce,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,3,1,1,1,3,1,N/A,N/A,N/A,1,1,1,1,1,1,1,3,N/A,3,1,1,1,1,1,N/A,1,1,1,1,1,1,1,N/A,1,1,1,1,1,1,1,1,2,1,4,1,2,N/A,1,N/A,3,1,3,3,1,N/A,3,1,1,1,N/A,3,3,1,1,1,3,3,1,3,3,3,1,1,1,4,1,1,3,1,1,1,N/A,N/A,1,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Blockpower,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,1,N/A,N/A,1,1,1,1,1,3,1,1,1,3,1,N/A,N/A,N/A,1,1,1,3,1,1,1,1,N/A,3,1,1,1,1,1,N/A,N/A,N/A,1,1,1,1,1,N/A,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,N/A,1,1,3,1,3,N/A,3,1,1,1,N/A,3,3,1,1,1,3,3,1,3,3,3,1,1,1,4,1,1,3,1,1,1,N/A,N/A,1,3,1,N/A,N/A,N/A,N/A,1,1,3
Sikka,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1
Multiplex,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,2,N/A,N/A,3,1,1,1,N/A,1,1,1,1,1,N/A,3,N/A,N/A,N/A,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,N/A,N/A,1,3,1,2,1,3,1,1,1,1,3,3,1,1,1,N/A,2,1,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stargaze,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,1,1,1
interchain.FM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,4,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,1,N/A,N/A,N/A,1,N/A,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
bitlabs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KysenPool Sky,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,1,1,N/A,1,2,1,3,2,2,1,3,1,1,3,1,1,2,1,3,1,1,1,1,2,3,1,1,1,2,1,1,2,1,1,1,1,2,1,N/A,N/A,1,1,1,1,1,1,1,1,1,3,1,3,1,1,N/A,N/A,1,2,1,2,N/A,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,1,3,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BitValidator,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,1,1,N/A,1,3,1,1,1,N/A,N/A,1,3,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,N/A,1,3,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,4,3,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
commercio.network,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,N/A,1,1,1,1,1,N/A,N/A,N/A,N/A,3,1,1,1,1,N/A,N/A,N/A,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,N/A,3,1,1,1,1,N/A,3,1,1,1,3,1,1,1,1,1,2,3,1,3,2,2,N/A,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,2,1,1,1,1,N/A,1,1,N/A
Ledger,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Commons Hub,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,4,1,N/A,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,2,N/A,1,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
grant.fish,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,1,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,N/A,1,1,1,1,1,1
stake.fish,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,1,1,1,1,1,N/A,1,2,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1,1,N/A,1,N/A,2,2,N/A,N/A,N/A,N/A,3,1,4,1,N/A,3,1,1,1,N/A,1,1,1,1,N/A,1,1,1,1,1,1
Atomic power node,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,3,1,1,1,1,N/A,N/A,N/A,N/A,1,2,1,3,N/A,N/A,N/A,1,3,N/A,1,N/A,1,3,N/A,1,1,1,1,1,3,1,3,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,2,1,2,1,3,1,2,1,N/A,1,1,3,3,1,N/A,1,3,3,4,3,3,3,1,3,1,1,1,N/A,2,1,1,N/A,1,1,1,1,1,2,1,1,1,1,1,N/A
securesecrets,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,N/A,1,2,1,3,1,1,N/A,N/A,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,1,3,3,N/A,1,N/A,1,N/A,N/A,1,1,1,N/A,1,1,1,1,1,1,2,1,1,N/A,N/A,N/A,N/A
uGaenn,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,3,3,1,3,3,3,1,3,N/A,N/A,1,1,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,1,1,3,3,3,1,3,1,1,1,1,3,3,3,3,1,3,3,1,3,3,3,N/A,1,1,3,1,1,3,N/A,N/A,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Defi Wallet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wetez,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,3,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,1,1,1,1,1,1,N/A,1,1,N/A,N/A,1,1,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
